source_id,source_type,relation,properties,target_id,target_type
CID_2758,Phytochemical,interacts_with,,4137,Target
CID_2758,Phytochemical,interacts_with,,4159,Target
CID_2758,Phytochemical,interacts_with,,4160,Target
CID_2758,Phytochemical,interacts_with,,4161,Target
CID_2758,Phytochemical,interacts_with,,43,Target
CID_2758,Phytochemical,interacts_with,,4312,Target
CID_2758,Phytochemical,interacts_with,,4318,Target
CID_2758,Phytochemical,interacts_with,,4886,Target
CID_2758,Phytochemical,interacts_with,,4887,Target
CID_2758,Phytochemical,interacts_with,,4985,Target
CID_2758,Phytochemical,interacts_with,,4986,Target
CID_2758,Phytochemical,interacts_with,,4988,Target
CID_2758,Phytochemical,interacts_with,,51053,Target
CID_2758,Phytochemical,interacts_with,,5467,Target
CID_2758,Phytochemical,interacts_with,,552,Target
CID_2758,Phytochemical,interacts_with,,5530,Target
CID_2758,Phytochemical,interacts_with,,55775,Target
CID_2758,Phytochemical,interacts_with,,5578,Target
CID_2758,Phytochemical,interacts_with,,5594,Target
CID_2758,Phytochemical,interacts_with,,5595,Target
CID_2758,Phytochemical,interacts_with,,5724,Target
CID_2758,Phytochemical,interacts_with,,5742,Target
CID_2758,Phytochemical,interacts_with,,5743,Target
CID_2758,Phytochemical,interacts_with,,5788,Target
CID_2758,Phytochemical,interacts_with,,5965,Target
CID_2758,Phytochemical,interacts_with,,624,Target
CID_2758,Phytochemical,interacts_with,,6530,Target
CID_2758,Phytochemical,interacts_with,,6531,Target
CID_2758,Phytochemical,interacts_with,,6532,Target
CID_2758,Phytochemical,interacts_with,,6865,Target
CID_2758,Phytochemical,interacts_with,,6869,Target
CID_2758,Phytochemical,interacts_with,,6916,Target
CID_2758,Phytochemical,interacts_with,,7253,Target
CID_2758,Phytochemical,interacts_with,,729230,Target
CID_2758,Phytochemical,interacts_with,,7433,Target
CID_2758,Phytochemical,interacts_with,,760,Target
CID_2758,Phytochemical,interacts_with,,79054,Target
CID_2758,Phytochemical,interacts_with,,799,Target
CID_2758,Phytochemical,interacts_with,,834,Target
CID_2758,Phytochemical,interacts_with,,8654,Target
CID_2758,Phytochemical,interacts_with,,886,Target
Gymnema sylvestre,SHD,contains_chemical,part:Leaf,CID_6918391,Phytochemical
CID_6918391,Phytochemical,interacts_with,,10013,Target
CID_6918391,Phytochemical,interacts_with,,5315,Target
Gymnema sylvestre,SHD,contains_chemical,part:Leaf,CID_12410,Phytochemical
Gymnema sylvestre,SHD,contains_chemical,part:Leaf,CID_439655,Phytochemical
CID_439655,Phytochemical,interacts_with,,10013,Target
CID_439655,Phytochemical,interacts_with,,10014,Target
CID_439655,Phytochemical,interacts_with,,3065,Target
CID_439655,Phytochemical,interacts_with,,3066,Target
CID_439655,Phytochemical,interacts_with,,51053,Target
CID_439655,Phytochemical,interacts_with,,51564,Target
CID_439655,Phytochemical,interacts_with,,55869,Target
CID_439655,Phytochemical,interacts_with,,7253,Target
CID_439655,Phytochemical,interacts_with,,79885,Target
CID_439655,Phytochemical,interacts_with,,83933,Target
CID_439655,Phytochemical,interacts_with,,8841,Target
CID_439655,Phytochemical,interacts_with,,9682,Target
CID_439655,Phytochemical,interacts_with,,9734,Target
CID_439655,Phytochemical,interacts_with,,9759,Target
Gymnema sylvestre,SHD,contains_chemical,part:Leaf,CID_13849,Phytochemical
CID_13849,Phytochemical,interacts_with,,1588,Target
CID_13849,Phytochemical,interacts_with,,367,Target
CID_13849,Phytochemical,interacts_with,,5467,Target
Gymnema sylvestre,SHD,contains_chemical,part:Leaf,CID_12409,Phytochemical
Gymnema sylvestre,SHD,contains_chemical,part:Leaf,CID_12535,Phytochemical
CID_12535,Phytochemical,interacts_with,,7068,Target
Gymnema sylvestre,SHD,contains_chemical,part:Leaf,CID_3314,Phytochemical
CID_3314,Phytochemical,interacts_with,,10280,Target
CID_3314,Phytochemical,interacts_with,,10599,Target
CID_3314,Phytochemical,interacts_with,,10800,Target
CID_3314,Phytochemical,interacts_with,,10941,Target
CID_3314,Phytochemical,interacts_with,,1128,Target
CID_3314,Phytochemical,interacts_with,,1129,Target
CID_3314,Phytochemical,interacts_with,,1131,Target
CID_3314,Phytochemical,interacts_with,,1132,Target
CID_3314,Phytochemical,interacts_with,,1133,Target
CID_3314,Phytochemical,interacts_with,,1233,Target
CID_3314,Phytochemical,interacts_with,,1234,Target
CID_3314,Phytochemical,interacts_with,,1268,Target
CID_3314,Phytochemical,interacts_with,,134,Target
CID_3314,Phytochemical,interacts_with,,135,Target
CID_3314,Phytochemical,interacts_with,,140,Target
CID_3314,Phytochemical,interacts_with,,1432,Target
CID_3314,Phytochemical,interacts_with,,146,Target
CID_3314,Phytochemical,interacts_with,,150,Target
CID_3314,Phytochemical,interacts_with,,151,Target
CID_3314,Phytochemical,interacts_with,,1511,Target
CID_3314,Phytochemical,interacts_with,,152,Target
CID_3314,Phytochemical,interacts_with,,153,Target
CID_3314,Phytochemical,interacts_with,,154,Target
CID_3314,Phytochemical,interacts_with,,1544,Target
CID_3314,Phytochemical,interacts_with,,1548,Target
CID_3314,Phytochemical,interacts_with,,155,Target
CID_3314,Phytochemical,interacts_with,,1557,Target
CID_3314,Phytochemical,interacts_with,,1559,Target
CID_3314,Phytochemical,interacts_with,,1565,Target
CID_3314,Phytochemical,interacts_with,,1571,Target
CID_3314,Phytochemical,interacts_with,,1576,Target
CID_3314,Phytochemical,interacts_with,,1812,Target
CID_3314,Phytochemical,interacts_with,,1813,Target
CID_3314,Phytochemical,interacts_with,,1814,Target
CID_3314,Phytochemical,interacts_with,,1815,Target
CID_3314,Phytochemical,interacts_with,,186,Target
CID_3314,Phytochemical,interacts_with,,1909,Target
CID_3314,Phytochemical,interacts_with,,1956,Target
CID_3314,Phytochemical,interacts_with,,1991,Target
CID_3314,Phytochemical,interacts_with,,2064,Target
CID_3314,Phytochemical,interacts_with,,2099,Target
CID_3314,Phytochemical,interacts_with,,2100,Target
CID_3314,Phytochemical,interacts_with,,216,Target
CID_3314,Phytochemical,interacts_with,,2321,Target
CID_3314,Phytochemical,interacts_with,,240,Target
CID_3314,Phytochemical,interacts_with,,2534,Target
CID_3314,Phytochemical,interacts_with,,26339,Target
CID_3314,Phytochemical,interacts_with,,28234,Target
CID_3314,Phytochemical,interacts_with,,2908,Target
CID_3314,Phytochemical,interacts_with,,2990,Target
CID_3314,Phytochemical,interacts_with,,3156,Target
CID_3314,Phytochemical,interacts_with,,3269,Target
CID_3314,Phytochemical,interacts_with,,3274,Target
CID_3314,Phytochemical,interacts_with,,3356,Target
CID_3314,Phytochemical,interacts_with,,3357,Target
CID_3314,Phytochemical,interacts_with,,3358,Target
CID_3314,Phytochemical,interacts_with,,3362,Target
CID_3314,Phytochemical,interacts_with,,3576,Target
CID_3314,Phytochemical,interacts_with,,3577,Target
CID_3314,Phytochemical,interacts_with,,3579,Target
CID_3314,Phytochemical,interacts_with,,367,Target
CID_3314,Phytochemical,interacts_with,,3725,Target
CID_3314,Phytochemical,interacts_with,,3757,Target
CID_3314,Phytochemical,interacts_with,,3932,Target
CID_3314,Phytochemical,interacts_with,,4128,Target
CID_3314,Phytochemical,interacts_with,,4159,Target
CID_3314,Phytochemical,interacts_with,,4160,Target
CID_3314,Phytochemical,interacts_with,,4161,Target
CID_3314,Phytochemical,interacts_with,,43,Target
CID_3314,Phytochemical,interacts_with,,4312,Target
CID_3314,Phytochemical,interacts_with,,4318,Target
CID_3314,Phytochemical,interacts_with,,4780,Target
CID_3314,Phytochemical,interacts_with,,4886,Target
CID_3314,Phytochemical,interacts_with,,4887,Target
CID_3314,Phytochemical,interacts_with,,4985,Target
CID_3314,Phytochemical,interacts_with,,4986,Target
CID_3314,Phytochemical,interacts_with,,4988,Target
CID_3314,Phytochemical,interacts_with,,51053,Target
CID_3314,Phytochemical,interacts_with,,54575,Target
CID_3314,Phytochemical,interacts_with,,54576,Target
CID_3314,Phytochemical,interacts_with,,54578,Target
CID_3314,Phytochemical,interacts_with,,54600,Target
CID_3314,Phytochemical,interacts_with,,54657,Target
CID_3314,Phytochemical,interacts_with,,54658,Target
CID_3314,Phytochemical,interacts_with,,54659,Target
CID_3314,Phytochemical,interacts_with,,552,Target
CID_3314,Phytochemical,interacts_with,,5530,Target
CID_3314,Phytochemical,interacts_with,,5578,Target
CID_3314,Phytochemical,interacts_with,,5594,Target
CID_3314,Phytochemical,interacts_with,,5595,Target
CID_3314,Phytochemical,interacts_with,,5724,Target
CID_3314,Phytochemical,interacts_with,,5742,Target
CID_3314,Phytochemical,interacts_with,,5743,Target
CID_3314,Phytochemical,interacts_with,,5788,Target
CID_3314,Phytochemical,interacts_with,,60489,Target
CID_3314,Phytochemical,interacts_with,,624,Target
CID_3314,Phytochemical,interacts_with,,6530,Target
CID_3314,Phytochemical,interacts_with,,6531,Target
CID_3314,Phytochemical,interacts_with,,6532,Target
CID_3314,Phytochemical,interacts_with,,6865,Target
CID_3314,Phytochemical,interacts_with,,6869,Target
CID_3314,Phytochemical,interacts_with,,6916,Target
CID_3314,Phytochemical,interacts_with,,729230,Target
CID_3314,Phytochemical,interacts_with,,7366,Target
CID_3314,Phytochemical,interacts_with,,7367,Target
CID_3314,Phytochemical,interacts_with,,7433,Target
CID_3314,Phytochemical,interacts_with,,760,Target
CID_3314,Phytochemical,interacts_with,,775,Target
CID_3314,Phytochemical,interacts_with,,79054,Target
CID_3314,Phytochemical,interacts_with,,799,Target
CID_3314,Phytochemical,interacts_with,,834,Target
CID_3314,Phytochemical,interacts_with,,8654,Target
CID_3314,Phytochemical,interacts_with,,886,Target
CID_3314,Phytochemical,interacts_with,,8989,Target
Gymnema sylvestre,SHD,contains_chemical,part:Leaf,CID_7127,Phytochemical
CID_7127,Phytochemical,interacts_with,,216,Target
CID_7127,Phytochemical,interacts_with,,2648,Target
CID_7127,Phytochemical,interacts_with,,2908,Target
CID_7127,Phytochemical,interacts_with,,367,Target
CID_7127,Phytochemical,interacts_with,,4088,Target
CID_7127,Phytochemical,interacts_with,,4780,Target
CID_7127,Phytochemical,interacts_with,,5465,Target
CID_7127,Phytochemical,interacts_with,,5467,Target
CID_7127,Phytochemical,interacts_with,,5468,Target
CID_7127,Phytochemical,interacts_with,,7068,Target
CID_7127,Phytochemical,interacts_with,,79915,Target
CID_7127,Phytochemical,interacts_with,,9971,Target
Gymnema sylvestre,SHD,contains_chemical,part:Leaf,CID_2682,Phytochemical
CID_2682,Phytochemical,interacts_with,,10013,Target
CID_2682,Phytochemical,interacts_with,,328,Target
CID_2682,Phytochemical,interacts_with,,4000,Target
CID_2682,Phytochemical,interacts_with,,4297,Target
CID_2682,Phytochemical,interacts_with,,4780,Target
CID_2682,Phytochemical,interacts_with,,7398,Target
Gymnema sylvestre,SHD,contains_chemical,part:Leaf,CID_7410,Phytochemical
CID_7410,Phytochemical,interacts_with,,2932,Target
CID_7410,Phytochemical,interacts_with,,6093,Target
CID_7410,Phytochemical,interacts_with,,6095,Target
CID_7410,Phytochemical,interacts_with,,6096,Target
CID_7410,Phytochemical,interacts_with,,6097,Target
Gymnema sylvestre,SHD,contains_chemical,part:Leaf,CID_61303,Phytochemical
CID_61303,Phytochemical,interacts_with,,8989,Target
Gymnema sylvestre,SHD,contains_chemical,part:Leaf,CID_8221,Phytochemical
CID_8221,Phytochemical,interacts_with,,10013,Target
CID_8221,Phytochemical,interacts_with,,328,Target
CID_8221,Phytochemical,interacts_with,,4000,Target
CID_8221,Phytochemical,interacts_with,,51053,Target
Gymnema sylvestre,SHD,contains_chemical,part:Leaf,CID_5280435,Phytochemical
CID_5280435,Phytochemical,interacts_with,,5770,Target
CID_5280435,Phytochemical,interacts_with,,5771,Target
CID_5280435,Phytochemical,interacts_with,,5777,Target
CID_5280435,Phytochemical,interacts_with,,5781,Target
CID_5280435,Phytochemical,interacts_with,,5792,Target
CID_5280435,Phytochemical,interacts_with,,994,Target
Gymnema sylvestre,SHD,contains_chemical,part:Leaf,CID_10408,Phytochemical
Gymnema sylvestre,SHD,contains_chemical,part:Leaf,CID_12406,Phytochemical
Gymnema sylvestre,SHD,contains_chemical,part:Leaf,CID_11636,Phytochemical
Gymnema sylvestre,SHD,contains_chemical,part:Leaf,CID_8181,Phytochemical
CID_8181,Phytochemical,interacts_with,,1268,Target
CID_8181,Phytochemical,interacts_with,,1269,Target
CID_8181,Phytochemical,interacts_with,,8989,Target
Gymnema sylvestre,SHD,contains_chemical,part:Leaf,CID_12413,Phytochemical
Gymnema sylvestre,SHD,contains_chemical,part:Leaf,CID_12411,Phytochemical
Gymnema sylvestre,SHD,contains_chemical,part:Leaf,CID_119,Phytochemical
CID_119,Phytochemical,interacts_with,,10013,Target
CID_119,Phytochemical,interacts_with,,10014,Target
CID_119,Phytochemical,interacts_with,,10599,Target
CID_119,Phytochemical,interacts_with,,10919,Target
CID_119,Phytochemical,interacts_with,,117247,Target
CID_119,Phytochemical,interacts_with,,18,Target
CID_119,Phytochemical,interacts_with,,200959,Target
CID_119,Phytochemical,interacts_with,,206358,Target
CID_119,Phytochemical,interacts_with,,2550,Target
CID_119,Phytochemical,interacts_with,,2554,Target
CID_119,Phytochemical,interacts_with,,2555,Target
CID_119,Phytochemical,interacts_with,,2556,Target
CID_119,Phytochemical,interacts_with,,2557,Target
CID_119,Phytochemical,interacts_with,,2558,Target
CID_119,Phytochemical,interacts_with,,2559,Target
CID_119,Phytochemical,interacts_with,,2560,Target
CID_119,Phytochemical,interacts_with,,2561,Target
CID_119,Phytochemical,interacts_with,,2562,Target
CID_119,Phytochemical,interacts_with,,2563,Target
CID_119,Phytochemical,interacts_with,,2564,Target
CID_119,Phytochemical,interacts_with,,2565,Target
CID_119,Phytochemical,interacts_with,,2566,Target
CID_119,Phytochemical,interacts_with,,2567,Target
CID_119,Phytochemical,interacts_with,,2568,Target
CID_119,Phytochemical,interacts_with,,2569,Target
CID_119,Phytochemical,interacts_with,,2570,Target
CID_119,Phytochemical,interacts_with,,25939,Target
CID_119,Phytochemical,interacts_with,,28234,Target
CID_119,Phytochemical,interacts_with,,3065,Target
CID_119,Phytochemical,interacts_with,,3066,Target
CID_119,Phytochemical,interacts_with,,51206,Target
CID_119,Phytochemical,interacts_with,,51564,Target
CID_119,Phytochemical,interacts_with,,55869,Target
CID_119,Phytochemical,interacts_with,,55879,Target
CID_119,Phytochemical,interacts_with,,6529,Target
CID_119,Phytochemical,interacts_with,,6538,Target
CID_119,Phytochemical,interacts_with,,6539,Target
CID_119,Phytochemical,interacts_with,,6540,Target
CID_119,Phytochemical,interacts_with,,79885,Target
CID_119,Phytochemical,interacts_with,,83933,Target
CID_119,Phytochemical,interacts_with,,8841,Target
CID_119,Phytochemical,interacts_with,,9568,Target
CID_119,Phytochemical,interacts_with,,9734,Target
CID_119,Phytochemical,interacts_with,,9759,Target
Gymnema sylvestre,SHD,contains_chemical,part:Leaf,CID_264,Phytochemical
CID_264,Phytochemical,interacts_with,,10013,Target
CID_264,Phytochemical,interacts_with,,10014,Target
CID_264,Phytochemical,interacts_with,,2865,Target
CID_264,Phytochemical,interacts_with,,3065,Target
CID_264,Phytochemical,interacts_with,,3066,Target
CID_264,Phytochemical,interacts_with,,390245,Target
CID_264,Phytochemical,interacts_with,,4790,Target
CID_264,Phytochemical,interacts_with,,51181,Target
CID_264,Phytochemical,interacts_with,,51564,Target
CID_264,Phytochemical,interacts_with,,5315,Target
CID_264,Phytochemical,interacts_with,,54575,Target
CID_264,Phytochemical,interacts_with,,54576,Target
CID_264,Phytochemical,interacts_with,,55869,Target
CID_264,Phytochemical,interacts_with,,79885,Target
CID_264,Phytochemical,interacts_with,,83933,Target
CID_264,Phytochemical,interacts_with,,84929,Target
CID_264,Phytochemical,interacts_with,,8841,Target
CID_264,Phytochemical,interacts_with,,9734,Target
CID_264,Phytochemical,interacts_with,,9759,Target
Gymnema sylvestre,SHD,contains_chemical,part:Leaf,CID_445858,Phytochemical
Gymnema sylvestre,SHD,contains_chemical,part:Leaf,CID_8209,Phytochemical
CID_8209,Phytochemical,interacts_with,,5467,Target
CID_8209,Phytochemical,interacts_with,,9971,Target
Gymnema sylvestre,SHD,contains_chemical,part:Leaf,CID_5352845,Phytochemical
Gymnema sylvestre,SHD,contains_chemical,part:Leaf,CID_643915,Phytochemical
Gymnema sylvestre,SHD,contains_chemical,part:Leaf,CID_798,Phytochemical
CID_798,Phytochemical,interacts_with,,1020,Target
CID_798,Phytochemical,interacts_with,,132,Target
CID_798,Phytochemical,interacts_with,,2931,Target
CID_798,Phytochemical,interacts_with,,2932,Target
CID_798,Phytochemical,interacts_with,,3383,Target
CID_798,Phytochemical,interacts_with,,3683,Target
CID_798,Phytochemical,interacts_with,,3689,Target
CID_798,Phytochemical,interacts_with,,3725,Target
CID_798,Phytochemical,interacts_with,,759,Target
CID_798,Phytochemical,interacts_with,,760,Target
CID_798,Phytochemical,interacts_with,,762,Target
CID_798,Phytochemical,interacts_with,,765,Target
CID_798,Phytochemical,interacts_with,,8851,Target
CID_798,Phytochemical,interacts_with,,8989,Target
Gymnema sylvestre,SHD,contains_chemical,part:Leaf,CID_441437,Phytochemical
Gymnema sylvestre,SHD,contains_chemical,part:Leaf,CID_9548706,Phytochemical
Gymnema sylvestre,SHD,contains_chemical,part:Leaf,CID_12397,Phytochemical
CID_12397,Phytochemical,interacts_with,,367,Target
Gymnema sylvestre,SHD,contains_chemical,part:Leaf,CID_892,Phytochemical
CID_892,Phytochemical,interacts_with,,10013,Target
CID_892,Phytochemical,interacts_with,,11255,Target
CID_892,Phytochemical,interacts_with,,1128,Target
CID_892,Phytochemical,interacts_with,,1129,Target
CID_892,Phytochemical,interacts_with,,140,Target
